VALUE,HEIGHT,LEFT,RIGHT,AGE,NATIONALITY,GOAL,ASSIST,MINUTES,SCORINGABILITY,PASS,TACKLE,DRIBBLE,SAVE,CLEANSHEET
4000000,175,0,1,27,1,0.0,0.19,2411,-1.0,80.9,39,58.1,0.0,0.0
90000,178,0,0,20,0,0.0,0.0,82,-0.2,77.3,2,0.0,0.0,0.0
20000000,186,0,1,24,0,0.06,0.17,1616,-0.19999999999999996,85.4,14,82.4,0.0,0.0
18000000,183,0,1,22,1,0.06,0.06,1518,0.0,89.2,32,100.0,0.0,0.0
10000000,193,0,1,33,1,0.5,0.22,2854,-2.1000000000000014,69.5,11,54.1,0.0,0.0
3000000,195,0,1,32,1,0.07,0.0,1213,0.7,87.5,11,75.0,0.0,0.0
16000000,173,0,1,28,0,0.0,0.09,997,-0.6,75.5,10,18.2,0.0,0.0
40000,190,0,1,22,1,0.0,0.0,90,0.0,68.2,0,0.0,0.5,0.0
15000000,186,0,1,20,1,0.0,0.0,614,-0.3,90.5,8,60.0,0.0,0.0
3500000,185,1,0,28,1,0.0,0.0,139,0.0,89.2,2,0.0,0.0,0.0
5500000,187,0,0,31,1,0.79,0.16,571,0.40000000000000036,76.3,0,50.0,0.0,0.0
22000000,171,0,0,20,1,0.24,0.06,1514,1.1,81.6,12,53.8,0.0,0.0
6000000,187,1,0,33,1,0.23,0.1,2732,0.0,78.8,25,71.0,0.0,0.0
19000000,189,1,0,24,1,0.0,0.0,2880,0.0,78.7,0,0.0,0.697,15.6
22000000,190,0,1,23,0,0.03,0.0,2740,-1.6,89.3,35,71.4,0.0,0.0
4000000,189,0,1,22,1,0.0,0.0,257,-0.3,93.3,3,100.0,0.0,0.0
65000,193,0,1,36,0,0.0,0.0,450,0.0,81.4,0,100.0,0.818,40.0
20000000,177,0,0,30,1,0.53,0.29,1530,2.4000000000000004,83.7,28,51.2,0.0,0.0
8000000,187,0,1,30,1,0.0,0.18,514,-1.6,82.0,10,82.4,0.0,0.0
32000000,186,0,0,23,0,0.04,0.39,2097,-2.9,75.9,20,46.6,0.0,0.0
2000000,178,0,1,29,1,0.17,0.17,1056,0.8999999999999999,84.1,9,56.3,0.0,0.0
9000000,173,1,0,21,1,0.16,0.48,566,-0.7,84.5,7,56.5,0.0,0.0
6000000,179,0,1,31,1,0.51,0.31,875,1.0,78.0,9,67.5,0.0,0.0
4000000,187,0,1,28,0,0.0,0.0,619,-0.1,90.4,9,81.3,0.0,0.0
16000000,194,0,1,29,1,0.11,0.07,2566,1.1,90.7,23,77.8,0.0,0.0
14000000,186,0,1,26,0,0.06,0.12,1548,-0.30000000000000004,79.9,10,53.3,0.0,0.0
24000000,173,1,0,22,1,0.31,0.0,873,1.1,70.5,7,78.0,0.0,0.0
20000000,177,0,1,26,1,0.21,0.0,2629,1.2000000000000002,87.2,25,81.5,0.0,0.0
2000000,181,0,1,21,1,0.0,0.0,299,-0.9,93.1,2,100.0,0.0,0.0
45000000,190,1,0,20,0,0.36,0.12,1503,2.1,79.6,11,64.3,0.0,0.0
12000000,182,0,1,27,0,0.0,0.2,452,-0.5,81.3,3,26.9,0.0,0.0
1000000,187,1,0,19,0,0.0,0.0,623,-0.2,56.1,8,76.2,0.0,0.0
4000000,187,1,0,25,1,0.14,0.14,630,0.19999999999999996,83.7,19,76.9,0.0,0.0
30000,191,0,1,17,0,0.0,0.0,90,0.0,100.0,0,0.0,0.5,0.0
1200000,175,0,1,18,0,0.0,0.0,132,-0.6,71.9,5,33.3,0.0,0.0
2400000,188,0,1,28,1,0.22,0.0,413,-0.30000000000000004,64.8,2,33.3,0.0,0.0
8000000,180,0,1,24,1,0.44,0.13,2042,0.8000000000000007,68.0,35,53.3,0.0,0.0
2000000,177,1,0,29,1,0.06,0.23,1597,-0.8,72.2,17,66.7,0.0,0.0
80000,173,0,1,33,0,0.0,0.1,858,-0.6,79.8,26,77.8,0.0,0.0
1000000,178,0,1,21,0,0.0,0.0,901,-0.3,83.8,24,71.4,0.0,0.0
2000000,177,0,1,34,0,0.05,0.05,1769,0.09999999999999998,75.4,26,62.5,0.0,0.0
2200000,183,0,1,26,0,0.27,0.0,666,0.6000000000000001,60.7,8,40.0,0.0,0.0
2000000,175,1,0,21,1,0.0,0.0,120,-0.1,76.5,1,100.0,0.0,0.0
5000000,190,0,1,18,0,0.07,0.0,1215,0.30000000000000004,83.5,14,75.0,0.0,0.0
2000000,179,0,1,32,0,0.62,0.1,865,2.4,67.3,14,44.4,0.0,0.0
1000000,180,0,1,22,0,0.0,0.32,849,-0.1,61.9,16,38.9,0.0,0.0
7000000,182,0,1,28,1,0.23,0.16,1149,-0.7000000000000002,62.7,11,46.3,0.0,0.0
4000000,185,1,0,27,0,0.0,0.0,1305,-0.1,78.1,12,66.7,0.0,0.0
6000000,182,0,1,29,0,0.0,0.09,1942,-0.5,86.4,21,75.0,0.0,0.0
3000000,191,0,1,21,1,0.0,0.0,990,-0.2,87.1,19,76.9,0.0,0.0
25000,185,0,1,33,0,0.0,0.0,450,0.0,59.1,0,0.0,0.9,40.0
4000000,170,1,0,21,0,0.1,0.0,908,0.0,77.5,3,74.3,0.0,0.0
2000000,172,0,1,23,1,0.0,0.0,468,-0.1,79.2,8,83.3,0.0,0.0
1000000,181,0,1,33,0,0.0,0.0,1714,-0.5,88.0,22,100.0,0.0,0.0
15000,168,0,1,17,0,0.0,0.0,25,0.0,50.0,0,66.7,0.0,0.0
2000000,188,0,1,32,0,0.0,0.0,1980,0.0,66.0,0,0.0,0.606,13.6
22000000,193,0,1,18,0,0.0,0.0,992,-0.1,88.1,19,71.4,0.0,0.0
1000000,175,1,0,26,1,0.06,0.12,1476,0.4,76.8,21,64.9,0.0,0.0
7000000,182,1,0,20,0,0.0,0.0,1077,-0.8,82.2,23,70.7,0.0,0.0
1000000,190,0,1,18,1,1.18,0.0,76,1.0,85.7,1,66.7,0.0,0.0
12000000,192,0,1,22,0,0.0,0.0,3240,0.0,63.6,0,100.0,0.669,25.0
80000,180,1,0,24,0,0.0,0.16,1135,0.0,77.0,13,70.0,0.0,0.0
40000,180,0,1,35,1,0.0,0.0,90,0.0,84.8,2,0.0,0.0,0.0
6000000,183,0,1,27,1,0.0,0.0,2402,-0.4,78.1,33,56.3,0.0,0.0
2000000,179,1,0,28,0,0.0,0.0,534,-0.1,80.4,5,63.6,0.0,0.0
1000000,182,1,0,22,0,0.73,0.0,744,1.9000000000000004,69.9,6,55.6,0.0,0.0
6000000,171,0,1,26,0,0.4,0.0,667,1.1,73.8,8,60.0,0.0,0.0
3000000,195,1,0,21,1,0.16,0.0,569,0.9,86.1,10,100.0,0.0,0.0
5000000,191,1,0,26,1,0.0,0.03,2772,-2.9,82.3,34,100.0,0.0,0.0
25000,175,0,1,18,0,0.0,0.0,3,0.0,80.0,1,0.0,0.0,0.0
4000000,182,0,1,22,0,0.0,0.05,1854,-1.5,68.7,26,62.9,0.0,0.0
3000000,186,0,1,30,1,0.0,0.08,2385,-1.6,87.2,44,72.7,0.0,0.0
15000,195,0,1,24,0,0.0,0.0,180,0.0,63.9,0,0.0,0.692,0.0
2000000,191,0,1,25,0,0.0,0.0,1005,-0.3,80.7,12,77.8,0.0,0.0
9000000,186,1,0,27,0,0.49,0.04,2035,3.0,64.9,11,56.4,0.0,0.0
9000000,184,1,0,23,1,0.09,0.17,2095,-0.7999999999999998,71.1,15,46.2,0.0,0.0
3000000,182,0,1,23,0,0.0,0.0,186,-0.3,87.1,1,50.0,0.0,0.0
2000000,186,0,1,21,1,0.18,0.18,509,0.19999999999999996,73.9,9,59.1,0.0,0.0
11000000,176,0,1,24,1,0.18,0.13,2019,2.3,77.8,32,58.0,0.0,0.0
4000000,170,0,1,20,1,0.0,0.5,181,-1.1,79.8,1,66.7,0.0,0.0
6000000,182,0,1,27,1,0.0,0.0,666,0.0,88.3,17,75.0,0.0,0.0
5000000,180,1,0,24,0,0.0,0.0,2259,-0.4,66.2,34,63.6,0.0,0.0
1000000,180,0,1,36,0,0.44,0.12,2275,-2.0999999999999996,68.6,5,44.8,0.0,0.0
6000000,183,1,0,28,1,0.45,0.13,1392,0.7999999999999998,71.3,20,60.6,0.0,0.0
72500,185,1,0,28,0,0.0,0.0,174,0.0,83.1,1,0.0,0.0,0.0
6000000,180,0,0,26,1,0.0,0.21,431,-1.2,64.2,5,50.0,0.0,0.0
2000000,189,0,1,23,1,0.05,0.05,1865,-0.3999999999999999,76.7,28,66.7,0.0,0.0
2000000,183,0,1,29,0,0.0,0.0,702,-0.3,83.4,11,100.0,0.0,0.0
6000000,178,0,1,21,1,0.0,0.05,1819,-1.5,83.2,30,62.5,0.0,0.0
4000000,189,0,1,30,1,0.0,0.08,1187,-0.2,85.8,3,100.0,0.0,0.0
19000000,183,1,0,24,0,0.51,0.36,2493,4.199999999999999,73.7,23,56.4,0.0,0.0
25000000,174,0,1,22,1,0.39,0.07,2513,6.2,85.2,17,63.5,0.0,0.0
2000000,183,0,1,27,1,0.1,0.19,925,0.7,86.8,23,85.7,0.0,0.0
5000000,181,0,1,31,0,0.64,0.21,2931,5.300000000000001,78.2,5,56.1,0.0,0.0
4000000,184,0,1,29,1,0.0,0.0,707,-0.2,93.0,12,100.0,0.0,0.0
2000000,189,0,1,32,0,0.0,0.0,2790,0.0,78.2,0,66.7,0.657,16.1
9000000,179,1,0,28,1,0.28,0.28,980,-0.2999999999999998,89.2,9,70.6,0.0,0.0
13000000,178,1,0,26,1,0.11,0.53,843,-0.3999999999999999,81.4,11,53.1,0.0,0.0
20000,180,0,1,19,0,0.0,0.0,48,-0.1,98.0,1,0.0,0.0,0.0
1600000,182,0,1,23,1,0.23,0.0,384,0.09999999999999998,74.0,5,52.4,0.0,0.0
13000000,177,0,0,19,1,0.23,0.06,1570,-0.7999999999999998,77.6,14,72.2,0.0,0.0
3000000,182,1,0,23,1,0.0,0.05,1643,-0.7,84.4,27,55.3,0.0,0.0
15000000,185,0,1,21,0,0.0,0.17,2586,-1.7,86.6,58,68.1,0.0,0.0
65000,181,0,1,34,0,0.0,0.0,1397,-0.4,89.2,19,90.0,0.0,0.0
3000000,191,0,1,23,0,0.62,0.0,145,0.0,84.4,0,0.0,0.0,0.0
8000000,189,1,0,27,0,0.0,0.05,1897,-1.6,93.6,9,100.0,0.0,0.0
6500000,182,0,1,23,1,0.0,0.0,1818,-0.9,94.7,20,100.0,0.0,0.0
2000000,184,0,1,23,0,0.0,0.0,12,0.0,93.1,0,0.0,0.0,0.0
4000000,184,0,0,20,1,0.14,0.07,1273,1.1,84.5,29,55.8,0.0,0.0
5000000,186,0,1,27,1,0.05,0.05,1674,-0.3999999999999999,88.9,31,82.6,0.0,0.0
15000,183,1,0,38,0,0.0,0.0,450,0.0,82.3,0,0.0,0.846,40.0
40000,188,1,0,35,0,0.0,0.12,1513,-0.8,87.9,14,77.8,0.0,0.0
62500,172,0,0,19,0,0.68,0.0,264,0.19999999999999996,81.7,8,62.5,0.0,0.0
6500000,178,1,0,21,1,0.09,0.09,1015,0.6,84.4,12,75.0,0.0,0.0
4000000,186,0,1,22,0,0.0,0.0,1477,-0.1,94.6,7,100.0,0.0,0.0
3000000,182,0,1,24,1,0.04,0.08,2186,0.19999999999999996,84.8,19,71.4,0.0,0.0
45000,182,1,0,20,0,0.0,0.0,135,0.0,82.6,1,66.7,0.0,0.0
9000000,181,0,1,27,1,0.28,0.28,1633,1.7000000000000002,79.1,20,62.3,0.0,0.0
65000,186,0,1,22,0,0.0,0.0,336,-0.2,80.0,5,44.4,0.0,0.0
90000,182,0,0,20,1,0.0,0.0,419,-0.4,80.3,9,33.3,0.0,0.0
2500000,175,1,0,18,0,0.0,0.0,235,-0.1,74.0,7,66.7,0.0,0.0
2000000,187,0,1,30,1,0.0,0.07,1234,-4.6,68.5,6,60.6,0.0,0.0
4000000,182,0,1,31,1,0.08,0.08,2293,-1.2999999999999998,63.9,31,50.0,0.0,0.0
5000000,193,1,0,25,1,0.11,0.11,829,-1.9,66.2,4,50.0,0.0,0.0
24000000,180,0,1,22,1,0.26,0.17,2102,3.0,82.9,11,65.6,0.0,0.0
7000000,176,0,1,22,0,0.0,0.0,2,0.0,50.0,0,0.0,0.0,0.0
29000000,186,0,1,19,1,0.15,0.05,1777,1.6,83.6,36,73.9,0.0,0.0
9000000,176,0,1,22,1,0.07,0.1,2717,0.8999999999999999,75.3,39,61.5,0.0,0.0
5000000,181,0,1,19,1,0.4,0.27,679,1.5,71.2,9,63.6,0.0,0.0
11000000,181,0,1,26,1,0.0,0.04,2026,-0.4,86.2,41,73.3,0.0,0.0
8000000,175,0,1,18,1,0.15,0.0,1162,-0.3999999999999999,68.2,4,51.6,0.0,0.0
20000000,185,0,1,20,1,0.13,0.0,2074,0.6000000000000001,80.3,35,59.1,0.0,0.0
90000,176,0,0,18,0,0.0,0.0,71,0.0,73.3,0,75.0,0.0,0.0
4000000,185,1,0,19,1,0.0,0.0,781,-0.1,74.5,7,37.5,0.0,0.0
10000000,188,1,0,26,1,0.0,0.0,1365,-1.0,86.9,24,0.0,0.0,0.0
9000000,193,0,1,22,0,0.0,0.0,2315,0.0,71.5,0,0.0,0.684,23.1
3000000,185,1,0,30,0,0.0,0.15,3015,-0.2,76.6,37,60.0,0.0,0.0
8000000,172,0,1,24,1,0.22,0.17,1601,-0.20000000000000018,67.8,7,47.5,0.0,0.0
60000,187,0,1,21,0,0.0,0.0,86,-0.1,47.4,1,50.0,0.0,0.0
9000000,196,0,1,28,1,0.16,0.08,1126,1.3,86.9,14,85.7,0.0,0.0
4000000,178,0,1,25,1,0.0,0.06,1432,-1.3,83.5,22,52.0,0.0,0.0
1000000,187,0,1,21,0,0.0,0.0,742,0.0,60.9,0,0.0,0.692,25.0
20000000,184,0,1,22,0,0.39,0.0,1599,4.0,77.5,46,63.9,0.0,0.0
9000000,180,0,1,28,1,0.0,0.0,810,0.0,80.0,21,80.0,0.0,0.0
2000000,191,0,0,17,1,0.0,0.0,76,0.0,73.0,1,0.0,0.0,0.0
9000000,190,0,1,19,1,0.0,0.0,365,-0.2,85.9,10,90.0,0.0,0.0
7500000,185,1,0,27,0,0.0,0.0,353,-1.1,71.9,3,50.0,0.0,0.0
7000000,174,0,1,31,1,0.11,0.25,2475,0.0,82.2,30,71.9,0.0,0.0
15000000,192,1,0,28,1,0.0,0.18,495,0.0,74.7,0,0.0,0.895,80.0
50000000,186,0,1,26,1,0.06,0.0,3134,0.0,86.6,34,88.9,0.0,0.0
2000000,183,0,1,30,1,0.0,0.0,847,-0.2,92.6,9,100.0,0.0,0.0
12000000,189,0,0,22,1,0.45,0.0,796,0.3999999999999999,65.6,6,42.9,0.0,0.0
4000000,176,1,0,29,0,0.12,0.0,773,0.19999999999999996,80.2,13,63.6,0.0,0.0
4000000,183,0,1,32,1,0.07,0.1,2659,-0.10000000000000009,89.8,44,72.7,0.0,0.0
4000000,185,0,1,27,0,0.0,0.0,717,-0.1,89.3,4,100.0,0.0,0.0
5000000,187,0,1,27,1,0.0,0.0,1216,-0.3,90.6,12,78.6,0.0,0.0
10000000,175,1,0,23,0,0.36,0.14,1250,1.9,76.7,19,71.4,0.0,0.0
3000000,175,0,1,31,1,0.2,0.0,448,-1.4,73.4,4,50.0,0.0,0.0
9000000,188,0,1,28,1,0.26,0.04,2059,-1.7000000000000002,71.6,10,64.7,0.0,0.0
14000000,185,0,1,25,0,0.08,0.08,2254,0.3999999999999999,85.7,47,76.8,0.0,0.0
22000000,178,0,1,20,1,0.04,0.04,2309,-0.8999999999999999,86.3,17,82.6,0.0,0.0
10000000,174,1,0,23,1,0.0,0.0,134,-0.1,82.7,1,66.7,0.0,0.0
3000000,172,0,1,33,0,0.0,0.19,3369,-0.2,78.3,19,70.1,0.0,0.0
1500000,175,0,1,32,0,0.3,0.0,898,0.8999999999999999,76.2,9,75.0,0.0,0.0
32000000,187,0,0,25,1,0.46,0.1,2745,3.4000000000000004,74.9,32,49.4,0.0,0.0
5000000,174,0,1,20,0,0.0,0.0,37,0.0,71.4,1,0.0,0.0,0.0
20000000,178,1,0,22,0,0.07,0.14,2509,0.19999999999999996,79.7,33,58.6,0.0,0.0
20000000,177,1,0,25,0,0.11,0.11,785,0.0,75.4,2,63.3,0.0,0.0
13000000,175,0,1,24,0,0.17,0.17,1596,1.4,81.5,31,71.0,0.0,0.0
10000000,188,0,1,30,1,0.0,0.0,2925,0.0,72.5,0,0.0,0.698,42.4
9000000,187,1,0,30,1,0.25,0.0,1098,1.6,85.8,19,78.3,0.0,0.0
4000000,178,0,1,26,0,0.05,0.08,3420,1.1,75.6,45,64.2,0.0,0.0
2000000,190,0,1,31,0,0.0,0.03,3242,-0.5,74.2,50,84.4,0.0,0.0
20000000,195,0,1,21,1,0.1,0.1,943,0.5,77.2,17,82.4,0.0,0.0
2000000,180,0,1,26,1,0.0,0.0,250,-0.1,81.1,6,90.0,0.0,0.0
30000,188,0,1,34,0,0.0,0.0,35,-0.3,71.4,0,0.0,0.0,0.0
13000000,185,0,1,26,1,0.06,0.0,3187,-0.2999999999999998,83.8,27,100.0,0.0,0.0
6000000,169,1,0,27,1,0.18,0.07,2516,1.4,73.4,24,69.4,0.0,0.0
1000000,178,0,1,27,1,0.0,0.0,7,0.0,100.0,0,0.0,0.0,0.0
2000000,176,1,0,27,0,0.0,0.0,366,-0.1,73.3,4,87.5,0.0,0.0
14000000,188,0,1,22,0,0.0,0.0,3240,-0.1,41.0,0,0.0,0.752,36.1
80000,180,0,1,36,0,0.0,0.0,244,0.0,80.8,4,0.0,0.0,0.0
8000000,181,1,0,25,0,0.18,0.11,2458,-0.20000000000000018,80.4,33,50.0,0.0,0.0
8000000,188,0,1,23,1,0.26,0.0,2113,-1.7000000000000002,64.5,21,56.8,0.0,0.0
1000000,184,0,1,31,1,0.1,0.1,1815,-4.8,76.2,26,66.0,0.0,0.0
40000,191,0,1,29,0,0.0,0.0,180,0.0,39.6,0,0.0,0.5,0.0
60000,175,0,1,26,1,0.0,0.0,13,0.0,66.7,0,0.0,0.0,0.0
9000000,184,0,1,23,1,0.44,0.29,1240,1.0999999999999996,73.6,4,64.2,0.0,0.0
6000000,175,0,1,28,1,0.03,0.03,3090,-0.3999999999999999,77.5,44,88.2,0.0,0.0
9000000,191,1,0,25,0,0.0,0.03,2916,-1.2,74.3,20,61.5,0.0,0.0
2000000,176,1,0,24,0,0.0,0.0,594,-0.3,69.1,10,50.0,0.0,0.0
5000000,178,0,1,24,1,0.13,0.13,676,-1.1,75.5,4,46.7,0.0,0.0
2000000,180,1,0,25,0,0.0,0.0,504,0.0,75.1,3,100.0,0.0,0.0
1000000,188,0,1,28,0,0.0,0.0,16,0.0,100.0,0,0.0,0.0,0.0
1000000,175,0,1,33,0,0.26,0.17,1051,0.2999999999999998,73.0,5,65.0,0.0,0.0
5000000,183,1,0,29,1,0.05,0.11,3345,0.8,74.1,43,71.3,0.0,0.0
650,187,0,1,22,1,0.0,0.0,112,0.0,88.9,2,33.3,0.0,0.0
12000000,179,0,1,23,0,0.32,0.16,1111,0.0,69.4,6,55.6,0.0,0.0
6000000,183,0,1,27,1,0.26,0.16,1715,2.1,76.1,25,58.5,0.0,0.0
12000000,189,0,1,23,1,0.03,0.03,3057,0.19999999999999996,79.7,38,100.0,0.0,0.0
10000000,179,1,0,29,0,0.03,0.03,2742,-0.7,75.1,28,30.8,0.0,0.0
8000000,175,0,1,25,1,0.0,0.24,764,-1.0,76.0,12,56.3,0.0,0.0
6000000,190,0,1,20,1,0.0,0.32,277,-0.1,72.3,4,50.0,0.0,0.0
11000000,177,0,1,21,1,0.19,0.19,928,-0.7000000000000002,72.3,18,68.6,0.0,0.0
6000000,196,0,1,23,0,0.0,0.0,900,0.0,43.4,0,0.0,0.566,20.0
25000000,185,0,1,23,1,0.0,0.03,2752,-2.7,78.1,57,74.5,0.0,0.0
17000000,178,0,1,27,0,0.71,0.06,2804,5.300000000000001,64.5,32,61.3,0.0,0.0
2000000,180,0,0,32,1,0.13,0.13,1395,-2.8,55.8,15,44.4,0.0,0.0
4000000,193,0,1,29,0,0.0,0.0,2520,0.0,54.1,0,100.0,0.691,25.0
4000000,170,0,1,19,1,0.41,0.27,665,1.1,77.8,2,58.1,0.0,0.0
16000000,173,0,1,25,0,0.13,0.13,2762,-1.0,73.6,46,61.6,0.0,0.0
8000000,183,0,1,27,1,0.0,0.0,1860,-0.3,83.4,39,81.3,0.0,0.0
3000000,173,0,1,19,1,0.0,0.46,393,-0.3,83.3,8,50.0,0.0,0.0
8000000,171,0,1,27,1,0.0,0.07,1306,-0.6,72.1,24,42.9,0.0,0.0
5000000,185,0,1,25,0,0.04,0.11,2451,0.30000000000000004,75.6,35,66.7,0.0,0.0
750,173,0,1,20,0,0.0,0.0,3,-0.1,0.0,0,0.0,0.0,0.0
6000000,180,0,1,20,1,0.0,0.0,779,-0.4,62.3,13,48.0,0.0,0.0
12000000,199,0,0,26,1,0.06,0.0,1497,0.19999999999999996,80.2,12,60.0,0.0,0.0
250,180,1,0,19,0,0.0,0.0,90,0.0,82.2,0,0.0,0.0,0.0
8000000,173,0,1,22,0,0.0,0.0,703,-0.1,77.3,8,87.0,0.0,0.0
14000000,177,0,1,24,0,0.13,0.08,3420,-2.0,74.0,56,71.4,0.0,0.0
4000000,189,0,1,30,1,0.0,0.0,560,-0.5,83.8,5,100.0,0.0,0.0
2000000,194,1,0,30,1,0.0,0.0,2340,0.0,70.5,0,100.0,0.754,11.5
4000000,187,0,1,23,0,0.08,0.0,1191,-0.10000000000000009,85.7,13,86.7,0.0,0.0
3000000,182,0,1,30,1,0.0,0.0,425,-0.6,77.9,6,54.5,0.0,0.0
3000000,194,0,1,23,0,0.21,0.0,420,-0.19999999999999996,65.3,1,75.0,0.0,0.0
47500,183,0,1,33,1,0.0,0.04,2169,-0.4,75.7,33,64.3,0.0,0.0
10000,182,0,0,17,1,0.0,0.0,70,0.0,87.5,1,100.0,0.0,0.0
1000000,173,0,1,28,0,0.23,0.0,781,1.5,73.7,9,66.7,0.0,0.0
2000000,187,0,1,27,1,0.08,0.32,1122,0.30000000000000004,86.5,14,52.2,0.0,0.0
300,188,1,0,35,1,0.0,0.0,997,-0.6,83.3,8,50.0,0.0,0.0
4000000,171,0,1,25,0,0.17,0.0,1082,-0.3999999999999999,76.3,6,57.1,0.0,0.0
3000000,168,0,1,22,1,0.04,0.09,2110,-1.2999999999999998,78.2,39,61.6,0.0,0.0
4000000,183,1,0,23,1,0.0,0.0,421,-0.1,68.7,3,62.5,0.0,0.0
30000,180,0,1,37,0,0.1,0.0,942,-0.10000000000000009,78.9,6,58.3,0.0,0.0
5000,172,0,1,17,1,0.0,0.0,44,0.0,75.0,1,33.3,0.0,0.0
5000000,185,1,0,21,1,0.0,0.07,1337,-0.1,84.0,17,86.7,0.0,0.0
800,172,1,0,24,1,0.0,0.0,115,-0.1,76.3,2,66.7,0.0,0.0
3500000,186,0,1,30,1,0.13,0.0,1409,-0.3999999999999999,75.6,16,69.2,0.0,0.0
1000000,201,0,1,22,1,0.0,0.0,900,0.0,63.3,0,100.0,0.561,0.0
1000000,191,0,1,33,0,0.03,0.0,2798,-0.19999999999999996,84.8,28,75.8,0.0,0.0
1000000,183,0,1,23,0,0.0,0.0,154,-0.5,73.7,0,0.0,0.0,0.0
2000000,185,0,1,22,0,0.0,0.05,1750,-2.1,83.4,20,76.5,0.0,0.0
1000000,183,0,1,29,0,0.0,0.0,438,-1.7,74.6,0,80.0,0.0,0.0
14000000,190,1,0,24,0,0.36,0.03,3032,-0.9000000000000004,73.5,4,63.3,0.0,0.0
2000000,187,1,0,24,1,0.0,0.09,1928,-1.9,73.5,26,52.6,0.0,0.0
1000000,181,0,1,27,0,0.0,0.0,853,-0.5,79.2,9,52.9,0.0,0.0
40000,194,0,1,28,1,0.0,0.0,344,0.0,89.8,1,0.0,0.0,0.0
10000,202,0,1,21,1,0.0,0.0,180,0.0,76.1,0,0.0,0.786,0.0
47500,184,0,1,31,1,0.0,0.05,1755,-0.7,84.5,11,57.1,0.0,0.0
35000,186,1,0,18,1,0.0,0.0,284,-0.4,72.0,7,60.0,0.0,0.0
40000,185,0,1,33,0,0.0,0.19,1400,-0.1,82.2,21,75.0,0.0,0.0
80000,181,0,1,25,0,0.18,0.06,1527,-0.2999999999999998,79.3,33,75.6,0.0,0.0
4000000,190,0,1,24,0,0.0,0.0,2898,-0.2,87.1,20,50.0,0.0,0.0
6000000,197,1,0,25,1,0.35,0.17,2058,1.7999999999999998,72.9,14,51.9,0.0,0.0
3000000,170,0,1,21,0,0.0,0.0,1497,-0.9,86.3,27,64.0,0.0,0.0
3000000,184,0,1,22,0,0.13,0.52,691,0.8,80.0,23,40.0,0.0,0.0
2000000,182,1,0,28,0,0.0,0.0,1272,-0.2,78.2,8,66.7,0.0,0.0
40000,179,0,1,32,0,0.0,0.0,261,-0.6,56.3,3,20.0,0.0,0.0
1000000,182,0,1,28,1,0.17,0.0,527,-0.6000000000000001,63.8,6,64.3,0.0,0.0
6000000,182,0,1,24,1,0.04,0.04,2064,-1.2999999999999998,89.0,40,76.5,0.0,0.0
11000000,176,0,1,20,0,0.09,0.0,1008,0.19999999999999996,85.7,15,55.0,0.0,0.0
25000,181,0,1,32,0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0
2000000,189,0,1,30,1,0.06,0.0,1473,0.4,81.8,20,85.7,0.0,0.0
9000000,178,0,1,27,0,0.09,0.04,2043,-0.8999999999999999,75.0,26,65.2,0.0,0.0
1000000,184,1,0,31,0,0.12,0.18,1489,0.3999999999999999,78.0,28,60.0,0.0,0.0
2500000,172,0,1,27,1,0.49,0.24,371,0.19999999999999996,73.0,6,45.0,0.0,0.0
2000000,184,0,1,29,0,0.0,0.0,247,-0.8,88.5,7,100.0,0.0,0.0
2500000,189,0,0,29,1,0.04,0.04,2053,0.8,90.6,15,0.0,0.0,0.0
4000000,182,0,1,23,1,0.26,0.26,1047,-2.5999999999999996,82.3,2,80.0,0.0,0.0
600,186,1,0,25,1,0.0,0.0,373,0.0,73.7,4,33.3,0.0,0.0
6500000,188,0,1,27,1,0.0,0.0,2430,0.0,67.7,0,0.0,0.726,29.6
7000000,187,0,1,19,0,0.0,0.0,1503,-0.5,80.1,28,70.0,0.0,0.0
4000000,193,0,1,21,0,0.0,0.06,1598,-0.8,83.1,35,55.6,0.0,0.0
6000000,177,1,0,25,0,0.35,0.04,2072,2.0,77.5,24,56.0,0.0,0.0
400,183,1,0,19,1,0.0,0.0,23,0.0,78.6,0,0.0,0.0,0.0
1000000,177,0,1,22,1,0.17,0.17,530,-0.6000000000000001,70.8,7,64.0,0.0,0.0
7000000,184,0,1,22,1,0.0,0.09,2079,-0.4,74.4,28,59.6,0.0,0.0
4000000,181,0,0,32,1,0.2,0.2,1768,2.6,70.5,27,63.1,0.0,0.0
7000000,182,0,1,27,0,0.0,0.14,1278,-0.7,80.7,32,65.0,0.0,0.0
32000000,181,0,1,25,0,0.48,0.09,3008,-1.0,66.9,26,52.6,0.0,0.0
4000000,175,0,1,24,1,0.3,0.1,1823,1.7000000000000002,74.2,12,65.7,0.0,0.0
4000000,187,0,1,23,0,0.36,0.0,247,0.8,86.4,5,100.0,0.0,0.0
5000000,188,0,1,22,1,0.12,0.04,2270,1.7,81.9,40,77.8,0.0,0.0
2000000,186,0,1,31,0,0.0,0.0,2243,-2.0,72.3,9,42.9,0.0,0.0
3000000,184,0,1,26,1,0.0,0.0,851,0.0,87.6,13,87.5,0.0,0.0
80000,174,1,0,22,0,0.23,0.23,398,0.09999999999999998,78.5,7,28.6,0.0,0.0
6000000,174,1,0,29,1,0.0,0.0,102,-0.2,84.4,0,75.0,0.0,0.0
